timestamp,sn,text
2019-03-28 05:19:29,KauraPrabh,"Discussions regarding the upcoming Lok Sabha elections with MLA Harminder Singh Gill , MLA Navtej Singh Cheema , ML… https://t.co/UhZuphMFCe"
2019-03-28 05:19:24,TheHolyGanga,"RT @bsindia: Here is why #congress believes 'Rs 6000/pm to 20% poor scheme' is doable

@ArchisMohan 

#LokSabhaElections2019 #LokSabhaElect…"
2019-03-28 05:19:20,newsvishvas,"#FactCheck: चुनाव सर्वे के नाम पर वायरल किए जा रहे आंकड़े गलत हैं

#VishvasNews #Congress #BJP

https://t.co/8PCUqfH6UQ"
2019-03-28 05:19:08,yogeshvats39,RT @TyagrajShekhawt: #कांग्रेस #पार्टी के कुछ कार्यकर्ता  #बनारस के #80s घाट पर एक लड़की छेड़छाड़ और बदतमीजी सिर्फ इसलिए की वो लड़की #नमो_अ…
2019-03-28 05:18:34,AbbTakk,"https://t.co/HVeFBwJHhH
#UrmilaMatondkar #IndianNationalCongress #MUMBAI #BollywoodActress #Congress #INC #AbbTakk https://t.co/x46qdrV0Np"
2019-03-28 05:18:23,Jaydeep_Bapat,#RajdeepSardesai never had enough credibility but he's point of extreme hatred since he openly works for #Congress… https://t.co/mMgtsf0vmo
2019-03-28 05:17:59,pramods46484502,"RT @pramods46484502: लो अर्थ ऑर्बिट में सैटेलाइट को मारकर दुनिया की चौथी महाशक्ति बना भारत https://t.co/ug6ZboeJQ4 via @YouTube
Satellite i…"
2019-03-28 05:17:50,Kyle2uSuccess,"RT @dpsinghinc: आपका वोट देश की बेहतरी में आपका सहयोग है । इसका सही प्रयोग करें ।

#DilpreetSingh #congress #vote #India #party #success #c…"
2019-03-28 05:17:45,KULOTHUNGARAJA,#BJPFails #BJP #BJP420Party  #Congress #DMK4TN https://t.co/5lKb8GCKXz
2019-03-28 05:17:45,prajavani,"‘ನನ್ನ ಬೆಂಬಲಿಗರ ಅಂಗಡಿ–ಹೋಟೆಲ್‌ಗಳ ಲೈಸೆನ್ಸ್‌ ತೆಗೆಸುವ ಕೀಳು ಮಟ್ಟದ ರಾಜಕಾರಣ ಜಿಲ್ಲೆಯಲ್ಲಿ ನಡೆಯುತ್ತಿದೆ’
#Sumalatha #Congress… https://t.co/TSSm4LtJ5V"
2019-03-28 05:17:28,IMGLORYG,"सूत्रों के अनुसार, @ShatruganSinha , @INCIndia को छोड़ कर फिर से @BJP4India में शामिल हो के टिकट पाने के लिए ही… https://t.co/2oO1dIjiNu"
2019-03-28 05:17:15,dpsinghinc,"आपका वोट देश की बेहतरी में आपका सहयोग है । इसका सही प्रयोग करें ।

#DilpreetSingh #congress #vote #India #party… https://t.co/ABNjNU9x3l"
2019-03-28 05:17:13,bravo_modi,RT @ToTheePoint: #Congress #Pidi's: Politicians shouldn't take any credit for #MissionShakti. It's entirely due to the hardwork of @DRDO_In…
2019-03-28 05:17:05,SNSHARM59638054,Professor M.S. Narasimhan demonstrating the first Indian digital computer to Jawaharlal Nehru and Homi Bhabha at Ta… https://t.co/nkhR4eMPox
2019-03-28 05:16:57,IncBasavakalyan,"RT @Nanna_Karnataka: ದಿನೇಶ್ ಗುಂಡೂರಾವ್ ಅವರ ಜೊತೆ ನೇರ ಸಂವಾದ 

ದಿನಾಂಕ : 30 ಮಾರ್ಚ್ 
ಸಂಜೆ 5.00 ಇಂದ  6.00 ರವರೆಗೆ  

#NannaKarnataka  #Karnataka #C…"
2019-03-28 05:16:55,govindsamy1,"@manickamtagore Ok sir, what you did for #VirudhuNagar ?
Being an in-charge of #Karnataka #Congress , will you take… https://t.co/PGUcDY2FwX"
2019-03-28 05:16:45,HINDUINDIAN3,"RT @HINDUINDIAN3: वो कहते आ रहे हैं: गरीबी हटाओ
अब हम कहेंगे: कांग्रेस हटाओ

#MinimumIncomeGuarantee #Congress #RahulKaJumla #CongressMuktB…"
2019-03-28 05:16:41,MahtabAlm3,"No #Chowkidar
No #thanedar
No #thekedaar
India needs #imandaar
#ChowkidarNarendraModi 
#RahulGandhi 
#congress
#BJP"
2019-03-28 05:16:39,vishwanath_i,"RT @publictvnews: ‘ಮೈತ್ರಿ ಸರ್ಕಾರದಿಂದ ಜನ ಬೇಸತ್ತಿದ್ದಾರೆ’ – ಸಚಿವ ರೇವಣ್ಣ ಎಡವಟ್ಟು
https://t.co/obyo4tMwCA

#Hassan #HDRevanna #JDS #Congress"
2019-03-28 05:15:49,rahul_1289,"RT @gopalkagarwal: 'India had anti-satelite missile capabilities in 2007, but no political will' Ex-ISRO chairman. Sure #India had all the…"
2019-03-28 05:15:16,thennajason,"@narendramodi @ShefVaidya Lok sabha poll ✅
Farmers protests ❌
#Chowkidar #modi #BJP #Elections2019 #Congress #AAP #Admk #dmk #IPL2019 #IPL"
2019-03-28 05:15:15,trollcube,"RT @narinder_tokas: To all the BJP &amp; RSS Bhagats out there,
Just changing your name to Chowkidar in Twitter won’t work..If you actually mea…"
2019-03-28 05:14:50,JimB08233443,RT @AGTimFox: Thank you my friend @GregForMontana for your efforts to secure #federal recognition for the #Montana Little Shell Tribe of Ch…
2019-03-28 05:14:16,Vijayhema87,"@rssurjewala 
Please read this, things will be clear for you &amp; #congress party. Former #DRDO chief clarifies that t… https://t.co/1wQgXsCjDR"
2019-03-28 05:14:10,rajeev_dubey,"@arvindneela @surnell The #Congress is not going to listen to what scientists said, it rather itself is the manifes… https://t.co/TO5TmNGWIh"
2019-03-28 05:14:05,NiggahNews,#NiggahNews  #WendyWilliams #indieartist #unsignedartist #netflix #thursday #countrymusic #Politics #Sports #Goat… https://t.co/Gk411hP1NA
2019-03-28 05:13:52,nightwi1derness,RT @AWIOnline: #Congress should protect America's #horses from inhumane transport in double-deck trailers that cannot accommodate these ani…
2019-03-28 05:13:26,ShramitChd,Ek Annar Kai Bimaar #ChandigarhSeat #Congress https://t.co/3wMBQ5UuZm
2019-03-28 05:13:22,Librty1776,@SpeakerPelosi And your dimwit buddy @GavinNewsom posted this video showing there IS a #NationalEmergency.… https://t.co/zFqS73dAAy
2019-03-28 05:12:53,nageshnvp,"RT @OpIndia_in: ""शारीरिक रूप से भले ही #congress कार्यकर्तागण अपनी पार्टी के लिए प्रचार-प्रसार करें लेकिन मानसिक रूप से वो सभी मेरे साथ हैं…"
2019-03-28 05:12:52,QueerWire,RT @DanRadzikowski: @Pa1Lauren People only focused on identity politics are going to have a wake-up call when they suddenly realize that @B…
2019-03-28 05:12:26,robertcormick,@RepDevinNunes &amp; @SenMikeLee which1 is the biggest #jackass in #Congress? They’d rather make fun of #ClimateChange… https://t.co/U7s3SoWfbM
2019-03-28 05:12:18,viswanatha58,@abpnewstv all blunders...you only saying this.. don't confuse the netizens with posting false statements like this… https://t.co/fvPxa27oXc
2019-03-28 05:11:33,NewsKrishna,RT @reallyurmila: Joind #Congress today. Thanks Mr. Rahul Gandhi ji 🙏 https://t.co/dPUFy7kNtV
2019-03-28 05:11:08,sumitkoulguru,RT @ToTheePoint: #Congress #Pidi's: Politicians shouldn't take any credit for #MissionShakti. It's entirely due to the hardwork of @DRDO_In…
2019-03-28 05:11:02,MadanLa99252698,RT @navjivanindia: उत्तर प्रदेश दौरे पर बुधवार को #Amethi पहुंची #Congress महासचिव #PriyankaGandhi ने कहा कि अगर पार्टी उनसे कहेगी तो वो चु…
2019-03-28 05:10:41,HINDUINDIAN3,"वो कहते आ रहे हैं: गरीबी हटाओ
अब हम कहेंगे: कांग्रेस हटाओ

#MinimumIncomeGuarantee #Congress #RahulKaJumla… https://t.co/eChxuTiwwC"
2019-03-28 05:10:29,beingsk24,"#Congress party sabse badi gandi party hai aur mamta didi toh usase bhi mahaan hai,modi ko hate karte karte yeh log… https://t.co/F2OU02ODH2"
2019-03-28 05:10:17,bhagatvishal9,"RT @chaitnyakumar: @suhana7880 @ShilpiSinghINC #Rahul_Gandhi to fight #elections in Wayanad , #Kerala 
Look who is celebrating in #Wayanad…"
2019-03-28 05:10:13,DanRadzikowski,@Pa1Lauren People only focused on identity politics are going to have a wake-up call when they suddenly realize tha… https://t.co/gPKPHUbu7W
2019-03-28 05:10:01,Dnyaneshwar2113,RT @reallyurmila: Joind #Congress today. Thanks Mr. Rahul Gandhi ji 🙏 https://t.co/dPUFy7kNtV
2019-03-28 05:08:57,Yogeshsahu0563,"RT @ajitjogi_cg: दारू बंदी का वादा था
सत्ता में आते ही भूल गए
अब दारू से रकम उगाहेंगे
लोगों का घर मिटायेंगे|

#AmitJogi #AjitJogi #JantaCon…"
2019-03-28 05:08:13,RuchitJain9,"RT @Dharmendra11825: हर काम मे पैसा लगता है भाई 
जो 2014 के बाद देश के कामों मे लगता हुआ दिख रहा है। #Congress के जमाने मे तो पूरा पैसा #ग…"
2019-03-28 05:07:58,ians_india,#Karnataka Chief Minister #HDKumaraswamy tweeted on March 28 that #PM #NarendraModi's real surgical strike was out… https://t.co/QkOEAGhQgB
2019-03-28 05:07:30,thatsMalayalam,"രാഹുല്‍ ഗാന്ധി പ്രധാനമന്ത്രിയാകും: പ്രിയങ്കയുടെ നിര്‍ണായക പ്രഖ്യാപനം, തന്റെ ദൗത്യം വേറെ https://t.co/qBstaVB5y8… https://t.co/ZZHiDx5KCK"
2019-03-28 05:06:57,Manish4all,@RahulGandhi @INCIndia @narendramodi @IYC @BJP4India ज़रा देखिए... क्या कह रहे हैं देश के युवा..! ये भी सोचिए कि आप… https://t.co/tStruEAfBl
2019-03-28 05:06:42,mohithgowda238,"For #Congress and #JDS 
#Modi should not take the credits for #SurgicalStrikes 
Modi should not take the credits fo… https://t.co/8oUphnCVmX"
2019-03-28 05:06:40,indirajuvvadi,"RT @sravandasoju: . @ProfCong #Telangana State Chapter Executive Meeting.

@RahulGandhi @ShashiTharoor
@drjgeetareddy @rssurjewala
@INCIndi…"
2019-03-28 05:06:00,rajib_nanda,"Will anybody from #Congress please explain me:
Why shouldn't we choose @narendramodi as our PM with 2/3rd majority?… https://t.co/AkhbLraEmR"
2019-03-28 05:05:55,Divya_Bhaskar,"ભૂજ / કોંગ્રેસના પૂર્વ આગેવાન હમીદ ભટ્ટી પર ખૂની હુમલો, તલવાર-છરીના ઘા માર્યા
https://t.co/Jyol7EmXHR
#congress #leader #attacked"
2019-03-28 05:05:45,thefinalmiracle,"My Grandfather(who was not a #Sanghi) always said ""#IndiraGandhi was a useless woman who ruined our country!"" 

I c… https://t.co/eUu8gH5DC3"
2019-03-28 05:05:30,rahul_sharma687,"RT @SanjayTandonBJP: #CONgress dirty tricks at work again!

You clipped the video, actual video is enclosed here for clarity!

Under the #H…"
2019-03-28 05:05:17,KiranKarnik3,"#LokSabhaElections2019 What if independent candidates get elected with Majority........#Congress #BJP "" People are fed up with lies """
2019-03-28 05:04:57,MT_BONFIGLI,"RT @firstpost: The electoral contest in #Karnataka is between #BJP and the Janata Dal (Secular)#Congress combine. In the last elections, th…"
2019-03-28 05:04:52,MurikasIdiots,"#Repost wake_up_to_facism
•  •  •  •  •
#trump #federalgovernment #congress #notameme #america #usa #donaldtrump… https://t.co/O7jRvDkJmR"
2019-03-28 05:04:38,kaththi_jeeva,"#Congress- க்கு காவடி தூக்குகிறது திமுக
~எடப்பாடி
 #BJP- க்கு பாவடை தூக்குகிறது அதிமுக 
~ஸ்டாலின்

#Election2019"
2019-03-28 05:04:32,Munkinsons,@briantylercohen @AOC She's talking about ascending to #MAGA -to the American exceptionalism of WWII &amp; Great Depres… https://t.co/VTUtdeCL8h
2019-03-28 05:04:28,DurgBarmer,"@RahulGandhi के ट्विटर पर इन दिनों छक्के लग रहे हैं।
#परिपक्व #राजनीति @narendramodi से मुक़ाबला ही सिखा सकता हैं… https://t.co/K4l0rinm9V"
2019-03-28 05:04:01,Rajeev17109032,"बहुत बुरा लगता है कांग्रेसियो को
जब उनकी पत्नी रसोई में कहती है,
चमचा कहा गया,चमचा मिल नही रहा,
चमचा गंदा है,चमचे… https://t.co/2FEiyC6JRy"
2019-03-28 05:03:57,HariBodduna,"RT @sravandasoju: తెలంగాణ ప్రజల ఆకాంక్షను తెలియజేస్తున్న ఎమ్మెల్సీ ఎన్నికల ఫలితాలు : ఏఐసీసీ అధికార ప్రతినిధి శ్రవణ్ దాసోజు

@RahulGandhi @r…"
2019-03-28 05:03:45,tv9gujarati,"#LokSabhaElections2019 : #Congress likely to announce names of 20 candidates for #Gujarat today.
#લોકસભાચૂંટણી https://t.co/FF9WnScDWE"
2019-03-28 05:03:16,VikasRaiINC,"Mera GANDHI 👉 @RahulGandhi  jo insan ho SACHHA , ACHHA  wahi kar sakta hai 🇮🇳desh🇮🇳 ki RAKHSA #RahulGandhi… https://t.co/jhLxbUflo2"
2019-03-28 05:03:02,vvvijaynike,Even they don't need #corrupt #Congress too why did u missed this.. 2012-13 ur Sonia matha and team didn't permit t… https://t.co/fSsoEVzJdg
2019-03-28 05:02:56,jaydeepdoshi13,RT @InUthdotcom: Actor #UrmilaMatondkar is making her debut in politics for #Congress at the 2019 elections https://t.co/NFxvPROUDJ
2019-03-28 05:02:22,ians_india,#Congress general secretary #PriyankaGandhiVadra shares her #UttarPradesh plan. The Congress leader asks party work… https://t.co/nO6gYFtcKO
2019-03-28 05:02:08,ThangarajMarapp,"RT @nakkheeranweb: தேர்தல் அறிக்கை வெளியிடும் தேதியை அறிவித்த காங்கிரஸ் கட்சி !
#congress #LokSabhaElections2019 #Loksabha2019 #manifesto #…"
2019-03-28 05:01:32,BSkylstad,"RT @SaneenJavali: In 2014 they created an impression that #Corruption was the only evil #India faced, that #Congress was the fount-head of…"
2019-03-28 05:01:24,talentednews,"बीजेपी के शत्रु आज कांग्रेस से हाथ मिलाएंगे

#LokSabhaElections2019 #ShatrughanSinha #Congress #Patna #Bihar… https://t.co/I7Qw2tgkeP"
2019-03-28 05:01:13,AllWorldNewsHi1,#kanhyakumar #LokSabhaElection2019 #Congress https://t.co/iFysJUe3Pp
2019-03-28 05:01:09,avinashvcc,@Subhu99055927 @NISHANTHSD @weluvnamoo @RahulGandhi Small Correction Everything has been built &amp; Done by Previous… https://t.co/0A3LdWEuJN
2019-03-28 05:00:43,jaydeepdoshi13,"RT @NH_India: #Congress congratulated #ISRO and the government for acquiring anti-satellite missile capability, extending credit to former…"
2019-03-28 05:00:41,pawanjangid1610,"RT @PuriVirender: After 70 year of hard work to remove India's poverty at last @RahulGandhi has found solution to it 
12000 per month to po…"
2019-03-28 05:00:27,JJTrueBlue,"Call, write, tweet, harass your #Senators &amp; #Representatives in #Congress! Demand that the @GOP @SenateGOP… https://t.co/RohNEjOp60"
2019-03-28 05:00:26,kutchcongressSM,RT @ysjadejaINC: नरेश भाई माहेश्वरी को कच्छ लोकसभा क्षेत्र से प्रत्याशी बनने पर हार्दिक बधाई #Kutch #congress https://t.co/OjRj4hRJpt
2019-03-28 05:00:06,LeftSideKrew,@JordanChariton @SpeakerPelosi Nancy Pelosi will say and distract from the fact that the Democrats in the House nee… https://t.co/wknQrD1KG9
2019-03-28 05:00:05,keencrack,"RT @firstpost: The electoral contest in #Karnataka is between #BJP and the Janata Dal (Secular)#Congress combine. In the last elections, th…"
2019-03-28 05:00:04,nakkheeranweb,"தேர்தல் அறிக்கை வெளியிடும் தேதியை அறிவித்த காங்கிரஸ் கட்சி !
#congress #LokSabhaElections2019 #Loksabha2019… https://t.co/PGubXhMKMz"
2019-03-28 05:00:00,forbes_india,Hashtag battle: Inside the #BJP and #Congress #socialmedia war rooms: https://t.co/jamEvYqYY0 | By @divyajshekhar… https://t.co/P6JTgLdETj
2019-03-28 05:00:00,ZeeNewsTamil,"ராகுலின் ஏழை மக்களுக்கு மாதம் ₹ 6 ஆயிரம் திட்டத்திற்கு ஸ்டாலின் ஆதரவு!

#TamilNadu
#LoksabhaElections2019
#Dmk… https://t.co/i0qFvC51Ui"
2019-03-28 04:59:17,firstpost,The electoral contest in #Karnataka is between #BJP and the Janata Dal (Secular)#Congress combine. In the last elec… https://t.co/22pGpqwSj2
2019-03-28 04:58:50,SaneenJavali,"In 2014 they created an impression that #Corruption was the only evil #India faced, that #Congress was the fount-he… https://t.co/BvrTCiJcII"
2019-03-28 04:58:49,4DPeopleIND,"RT @CNBCTV18News: As the debate rages on over the @INCIndia' promise of #MinimumIncomeGuarantee of Rs 72,000/poor family, @latha_venkatesh…"
2019-03-28 04:58:42,DmkLara,"RT @ThanthiTV: * ஜூன் 3-ம் தேதிக்கு பிறகு ஏழைகள் இந்த நாட்டின் எஜமானர்கள் என்ற நிலை திமுக - காங்கிரஸ் கூட்டணியால் உருவாகும் - ஸ்டாலின்
@mks…"
2019-03-28 04:58:33,ck1SZG7K8TSW0RP,"RT @RajiniTweet: 2004 -2009
2009-2014
 #Congress #DMK Government
இந்த 10 வருஷத்துல அந்த 7 பேர விடுதலை பண்ணிருக்கலாமே.

#Sterlite இல்லாம பண்…"
2019-03-28 04:58:22,beingshrutip,"RT @firstpost: #RaghuramRajan said that both #BJP, through its cash transfers to small farmers, and #Congress, through its #NYAY scheme pro…"
2019-03-28 04:58:00,kumarvishnu1980,RT @apnnewsindia: #Congress President #RahulGandhi to release party's manifesto for the Lok Sabha elections on 2nd April at the party headq…
2019-03-28 04:57:48,Himansh99396266,"RT @MazharShahil: आइये चले कांग्रेस के साथ ,,,,,
मिलेगा शिक्षा, सुरक्षा और सम्मान ,,,,,
#LoksabhaElections2019 #Congress #RahulGandhi @DrMa…"
2019-03-28 04:57:37,SamratMaurya1,"RT @WeSupportRLSP: नोटबंदी के बाद BJP नेताओं ने 40 प्रतिशत कमीशन लेकर नोटों को बदला  🤷

कांग्रेस ने प्रेस कॉन्फ्रेंस कर जारी किया ""स्टिंग""…"
2019-03-28 04:57:18,Ajit_Ji_K,The only time #Nehru is remembered is when a party other than #Congress is in the center. Looks like only he has achieved something.
2019-03-28 04:56:52,MazharShahil,"आइये चले कांग्रेस के साथ ,,,,,
मिलेगा शिक्षा, सुरक्षा और सम्मान ,,,,,
#LoksabhaElections2019 #Congress #RahulGandhi… https://t.co/NDNXwHX5Js"
2019-03-28 04:56:43,AGTimFox,Thank you my friend @GregForMontana for your efforts to secure #federal recognition for the #Montana Little Shell T… https://t.co/vuaRUd2iir
2019-03-28 04:56:23,Nandediansbot,"RT @jogalshailaja: #नांदेड : अशोक चव्हाण यांच्या अर्जावरील आक्षेप फेटाळला
जिल्हाधिकाऱ्यांनी दिला निकाल
उमेदवारी अर्जावर दोघांनी घेतला होता…"
2019-03-28 04:56:00,QueerWire,RT @DanRadzikowski: @billmckibben @AOC People only focused on identity politics are going to have a wake-up call when they suddenly realize…
2019-03-28 04:55:47,Bantish_bunny,"Dear @RahulGandhi 

What are your plans for 1st April ? 😂🤪

@desimojito @Rishavdevsingh @_thakuratul495… https://t.co/y1k2WCcgcC"
2019-03-28 04:55:45,athavale_abhi,RT @ToTheePoint: #Congress #Pidi's: Politicians shouldn't take any credit for #MissionShakti. It's entirely due to the hardwork of @DRDO_In…
2019-03-28 04:55:35,1AOrtiz,#Congress https://t.co/BkXJIxjF17
2019-03-28 04:55:08,GirishC1964,"RT @OpIndia_in: ""शारीरिक रूप से भले ही #congress कार्यकर्तागण अपनी पार्टी के लिए प्रचार-प्रसार करें लेकिन मानसिक रूप से वो सभी मेरे साथ हैं…"
2019-03-28 04:55:02,1AOrtiz,#Congress https://t.co/UQmK32bTRZ
2019-03-28 04:55:02,moliticsindia,"#कांग्रेस सहित अन्य गैर भाजपाई पार्टियों से उन्हें बधाई मिल रही हैं- @nitin_gadkari 

#nitingadkari #Congress… https://t.co/iUHd0d3cT6"
2019-03-28 04:54:47,sathiyamnews,எனக்கு சீட் இல்லையா? – ஆத்திரத்தில் நாற்காலிகளை தூக்கி சென்ற காங். எம்.எல்.ஏ #Congress #CongressMla #maharashtra… https://t.co/LBHUAPiKMj
2019-03-28 04:54:00,PRNatarajan,"நமது வேட்பாளர் இப்போது தியாகராய நகரில் உங்கள் பொன்னான வாக்குகளை வேண்டி வருகிறார்.

#KovaiforPRN #VoteforPRN #CPIM… https://t.co/DVwMPCm4iF"
2019-03-28 04:53:26,sandeep21031983,"RT @OpIndia_in: ""शारीरिक रूप से भले ही #congress कार्यकर्तागण अपनी पार्टी के लिए प्रचार-प्रसार करें लेकिन मानसिक रूप से वो सभी मेरे साथ हैं…"
2019-03-28 04:53:13,mathrubhumieng,"Urmila joins Cong, to win hearts of voters
See more pics at: https://t.co/7NNCnzhPCu
#UrmilaMatondkar… https://t.co/Z0ujRzmDJA"
2019-03-28 04:52:23,sagarhbk321,@Ram_Guha The question now is.  Since your masters from #CongressPakistanUnited are not going to be in power for so… https://t.co/bLEjHijZLg
2019-03-28 04:52:23,ankit18shah,Now people earning 12000/month can quit there job if Congress comes to power. No point in putting somuch of effort… https://t.co/vbVbAjOX1L
2019-03-28 04:52:23,devasridinesh_v,RT @nakkheeranweb: 2011 ஆம் ஆண்டிலேயே செயற்கைக் கோளை தாக்கி செயலிழக்கச் செய்யும் முயற்சியில் இந்திய விஞ்ஞானிகள் வெற்றிபெற்றுள்ளனர். அந்த வெ…
2019-03-28 04:52:16,pratikorho,#WA #WhatsApp #BJPVijaySankalp #Congress #Elections2019 #medtwitter https://t.co/N1FyiRNg0Q
2019-03-28 04:52:16,BasantOswal,"RT @SurgicalWay: आज की कामयाबी
भारत के परमाणु-परीक्षण से
भी कुछ मायनों में बहुत ही बड़ी है!

लेकिन देश के गौरव और शान के ये पल
#RahulGandhi…"
2019-03-28 04:51:44,PuriVirender,Confession of Hyderabad Youth Congress that every #Congressman is a #Dacoit &amp; declaring that #Congress President… https://t.co/efgJwPAzsZ
2019-03-28 04:51:36,iamTapanPandya,"@aartic02 Bakwas kaise karleti hai behen dekho 👆🏻

👎 #RahulCheatsPoor #NYAY #NYAYForIndia #RahulGandhi #Congress… https://t.co/dBMaGE6jMb"
2019-03-28 04:51:03,dharmaraaaj,RT @nakkheeranweb: 2011 ஆம் ஆண்டிலேயே செயற்கைக் கோளை தாக்கி செயலிழக்கச் செய்யும் முயற்சியில் இந்திய விஞ்ஞானிகள் வெற்றிபெற்றுள்ளனர். அந்த வெ…
2019-03-28 04:51:02,DeepakGhanvatka,Is #Congress a liar⁉️🤔 Was #UPA a gaddar ❓😡 read https://t.co/FbqtTJ2ZcE. #CongressPakistanUnited… https://t.co/Wzi2WKLOYd
2019-03-28 04:50:50,ip_tomar,RT @TyagrajShekhawt: #कांग्रेस #पार्टी के कुछ कार्यकर्ता  #बनारस के #80s घाट पर एक लड़की छेड़छाड़ और बदतमीजी सिर्फ इसलिए की वो लड़की #नमो_अ…
2019-03-28 04:50:27,MehendaleChetan,#ApnaVoteSahiHathMeDijiye #BJP #DRDO #Chowkidar #ASAT #Congress #आजचाविचार #उगाच #NaMoAgain2019 @BJP4India… https://t.co/odfxGWtLhd
2019-03-28 04:50:18,legoIcee,"RT @meenapariwaar: मोहन भागवत की भतीजी उर्मिला मांतोडकर आज कांग्रेस में शामिल हूई.
मुम्बई उत्तरी से चुनाव लड़ेंगी
#Congress https://t.co/1I…"
2019-03-28 04:50:11,Lord_Bullyngdon,"BREAKING NEWS:  Under The #DonaldJTrump Healthcare Plan all federal government employees will be covered, including… https://t.co/EmKv54uTmi"
2019-03-28 04:49:32,VisionNehru,"RT @CNBCTV18News: As the debate rages on over the @INCIndia' promise of #MinimumIncomeGuarantee of Rs 72,000/poor family, @latha_venkatesh…"
2019-03-28 04:49:08,sukhi_insaan,In present time if you want to be a politician first you have to become a filmstar then you are directly a MP Candi… https://t.co/SKTNW1UAZ3
2019-03-28 04:49:00,Sam_Diemon,"आतंकी बनो ..
1 करोड मिलेंगे, 

गरीब बनो...
72 हजार मिलेंगे, 

देश, सेना को गाली दो..
टिकिट देंगे,

यही है,
Anti-Nat… https://t.co/dBvs6W7d7P"
2019-03-28 04:48:58,saksham1,@sagarikaghose @BJP4India @timesofindia It's exactly voicing my own fears. Democracy is by nature Polarizing and es… https://t.co/h8pHiqtsSe
2019-03-28 04:48:43,CatchNews,Case filed against #Congress workers for pasting 'chowkidar chor hai' posters on train in Indore https://t.co/jNW147U0tL
2019-03-28 04:48:13,Its_ArunS,RT @nakkheeranweb: 2011 ஆம் ஆண்டிலேயே செயற்கைக் கோளை தாக்கி செயலிழக்கச் செய்யும் முயற்சியில் இந்திய விஞ்ஞானிகள் வெற்றிபெற்றுள்ளனர். அந்த வெ…
2019-03-28 04:47:42,GreatDefence7,RT @JaySekulow: It’s ridiculous to think officials serving in #Congress would espouse #AntiSemitic rhetoric. But Congresswoman Omar has don…
2019-03-28 04:47:41,raghu_madgula,"RT @drnraghuveera: నా కళ్యాణదుర్గం అక్కచెల్లెళ్ళకూ మరియు అన్నాదమ్ముళ్ళకూ, ఇదే నా హామీ

మన గుర్తు హస్తం, హస్తం గుర్తుకే ఓటేద్దాం

#Kalyanadu…"
2019-03-28 04:46:52,sreevivek,"RT @UttarandhraNow: Bad days ahead for #Congress. 
#GeneralElections2019 https://t.co/VrEgeQnDeP"
2019-03-28 04:46:49,MaaBharati1,Highly insecure after joining #Congress might be fearing #Sukanya fate. Urgent help required. https://t.co/rBUfk86LrI
2019-03-28 04:46:05,DDNewsGujarati,સંરક્ષણ મંત્રી નિર્મલા સીતારમણે કોંગ્રેસના વીડિયો અંગેના આક્ષેપને ષડયંત્ર ગણાવતા કહ્યું કાનૂની કાર્યવાહી કરાશે..… https://t.co/xNn3h8zZW8
2019-03-28 04:45:46,anil3d4959,"RT @NH_India: #Congress congratulated #ISRO and the government for acquiring anti-satellite missile capability, extending credit to former…"
2019-03-28 04:45:30,RAMSING52236893,RT @reallyurmila: I m very happy today joining #Congress . Thanks next PM Mr. Rahul Gandhi ji
2019-03-28 04:45:07,RAMSING52236893,RT @reallyurmila: Joind #Congress today. Thanks Mr. Rahul Gandhi ji 🙏 https://t.co/dPUFy7kNtV
2019-03-28 04:45:04,ShriVyas_Vani,RT @ToTheePoint: #Congress #Pidi's: Politicians shouldn't take any credit for #MissionShakti. It's entirely due to the hardwork of @DRDO_In…
2019-03-28 04:45:03,devilz_adv,सुना है मरियम अख़्तर मीर ने #congress का दामन थाम लिया है। पर मेरा उनसे एक सवाल है! ये अभी भी उर्मिला माँतोड़कर नाम… https://t.co/AGkEPBPTJr
2019-03-28 04:45:02,werindia,"#UrmilaMatondkar joins #Congress in presence of party president #RahulGandhi https://t.co/33ogyTd9M8  #WeRIndia

Re… https://t.co/zY5TlArXBL"
2019-03-28 04:44:43,lise_schwartz,"RT @EricSchwartzRI: I signed a letter w/ over 50 national security &amp; humanitarian leaders, calling on #Congress to resist the administratio…"
2019-03-28 04:44:31,manojbanjara728,RT @reallyurmila: Joind #Congress today. Thanks Mr. Rahul Gandhi ji 🙏 https://t.co/dPUFy7kNtV
2019-03-28 04:44:20,AnbarasuStalin,"RT @MinAmbalam: மின்னம்பலம்:பிற்படுத்தப்பட்டோர் மீது கவனம் குவிக்கும் காங்கிரஸ்!
https://t.co/arU71heDTY
#Congress #RahulGandhi https://t.c…"
2019-03-28 04:44:18,VVani4U,"ಲೋಕಸಭಾ ಅಖಾಡಕ್ಕೆ ಸಜ್ಜಾಗುತ್ತಿರುವ ಮಲ್ಲಿಕಾರ್ಜುನ ಖರ್ಗೆ, ಕ್ಷೇತ್ರದಾದ್ಯಂತ ಸರಣಿ ಸಮಾವೇಶ
https://t.co/lDiybpvvT3… https://t.co/MTJHQMAZJ1"
2019-03-28 04:44:17,IncVicharVibhag,"RT @jigarravaljam: #कोंग्रेस परिवार में आपका स्वागत है #INC विचारधारा से जुड़ने के लिए अभिनंदन..

@RahulGandhi जी के नेतृत्व में कोंग्रेस…"
